recordType,parentInstitution,ntaInstitutionType,collegeOrCampus,entityType,collegeType,location,programme,duration,admissionYear,classXIIStatus,classXIIMinimumMarks,classXIIEligibility,cuetStatus,cuetPaperCodes,categoryQuotaStatus,seatValue,seatType,counsellingRoute,historicalCutoffStatus,verificationStatus,sourceUrls,documentTitlesPagesSections,notes
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Metropolitan Education (Sunshine & Development Society),affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,Resolution) (Corporate Law) LLM,1 yr,2025,incomplete,,,incomplete,,unavailable,30,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Technical Campus,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Tech. (CSE),4 yrs,2025,incomplete,,,incomplete,,unavailable,480,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Technical Campus,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Tech. (AI&ML),4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Technical Campus,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Tech. (AI&DS),4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Technical Campus,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Tech. (CST),4 yrs,2025,incomplete,,,incomplete,,unavailable,120,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Technical Campus,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Tech. (AI&ML),4 yrs,2025,incomplete,,,incomplete,,unavailable,120,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Technical Campus,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,CSE B.Tech. CSE (DS),4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Technical Campus,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Tech. (Computer Science,4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Technical Campus,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,Applied Mathematics) and B.Tech. CSE (Cyber,4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Technical Campus,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,Security) BCA,4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 4; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Delhi Training College,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Ed.,2 yrs,2025,incomplete,,,incomplete,,unavailable,100,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BBA,4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BBA (2nd Shift),4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BCA,4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BCA (2nd Shift),4 yrs,2025,incomplete,,,incomplete,,unavailable,30,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BA(JMC),4 yrs,2025,incomplete,,,incomplete,,unavailable,15,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BA(JMC) (2nd Shift),4 yrs,2025,incomplete,,,incomplete,,unavailable,15,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Ed.,2 yrs,2025,incomplete,,,incomplete,,unavailable,100,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Com. (Hons.),4 yrs,2025,verified,50,"10+2 with 50% aggregate, pass in five subjects including one language and four elective subjects.",verified,"101, 501",unavailable,15,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,verified,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — B.Com. (Hons.) programme row | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,B.Com. eligibility/CUET fields are from the parent GGSIPU CUET programme row and are not assumed for other programmes.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Com. (Hons.) (2nd Shift),4 yrs,2025,verified,50,"10+2 with 50% aggregate, pass in five subjects including one language and four elective subjects.",verified,"101, 501",unavailable,15,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,verified,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — B.Com. (Hons.) programme row | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,B.Com. eligibility/CUET fields are from the parent GGSIPU CUET programme row and are not assumed for other programmes.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,Integrated BA LLB,5 yrs,2025,incomplete,,,incomplete,,unavailable,200,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,Integrated BBA LLB,5 yrs,2025,incomplete,,,incomplete,,unavailable,120,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,(Hons.) BA (Eng.) (Hons.),4 yrs,2025,incomplete,,,incomplete,,unavailable,15,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,BA (Eng.) (Hons.) (2nd,4 yrs,2025,incomplete,,,incomplete,,unavailable,15,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,Shift) B.Tech. (AI&ML),4 yrs,2025,incomplete,,,incomplete,,unavailable,30,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Tech. (CSE),4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Tech. (IT),4 yrs,2025,incomplete,,,incomplete,,unavailable,60,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,B.Tech. (ECE),4 yrs,2025,incomplete,,,incomplete,,unavailable,30,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,LLM (Alternative Dispute,1 yrs,2025,incomplete,,,incomplete,,unavailable,30,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
collegeProgramme,Guru Gobind Singh Indraprastha University,State University,Fairfield Institute of Management & Technology,affiliated institute,institute,Delhi/NCR or address stated in Chapter 13,Resolution) LLM (Intellectual Property,1 yrs,2025,incomplete,,,incomplete,,unavailable,30,final intake for A.S. 2025-26,GGSIPU admission / CUET merit route,unavailable,incomplete,https://ipu.ac.in/adm2026/adm2026br/br280126ugprg/ch13.pdf | https://cuet.nta.nic.in/guru-gobind-singh-indraprastha-university/ | https://ipu.ac.in/adm2026/adm2026undergraduate.php,Chapter 13: List of Programmes Offered in Affiliated Institutes/USS During Academic Session 2025-26 — p. 5; institute/programme/final intake | Guru Gobind Singh Indraprastha University | CUET UG programme information — NTA parent programme page; not used to infer institute eligibility | GGSIPU Admission Brochure for Bachelor Programmes 2026-27 — Chapter 13 index and affiliated institute/programme scope,Programme-level intake is verified; missing programme-specific eligibility/subject evidence is explicit.
